Prime Contract ID,Contract Includes Sub Vendors,Vendor Record Type,Prime Vendor,Prime Vendor M/WBE Category,Prime Contract Purpose,Prime Contract Current Amount,Prime Contract Original Amount,Prime Vendor Spend to Date,Prime Contract Start Date,Prime Contract End Date,Prime Woman Owned Business,Prime Emerging Business,Prime Contracting Agency,OCA Number,Prime Contract Type,Prime Contract Award Method,Prime Contract Expense Category,Sub Vendor,Sub Vendor M/WBE Category,Sub Contract Purpose,Subcontract Status,Sub Contract Industry,Sub Contract Current Amount,Sub Contract Original Amount,Sub Vendor Paid to Date,Sub Contract Start Date,Sub Contract End Date,Sub Woman Owned Business,Sub Emerging Business
CT184620258805255,yes,Sub Vendor,MSM EMPIRE CONSTRUCTION CORP.,Non-M/WBE,M200A-122M Anibal Aviles Playground Reconstruction,0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,,,,BIG APPLE TESTING INC,Non-M/WBE,testing & inspections,No Subcontract Payments Submitted,Construction Services,2000.0,2000.0,0.0,11/4/2024,11/3/2025,No ,No 
CT184620258805255,yes,Sub Vendor,MSM EMPIRE CONSTRUCTION CORP.,Non-M/WBE,M200A-122M Anibal Aviles Playground Reconstruction,0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,,,,TRIBORO WATER MAIN AND SEWER CORP.,Non-M/WBE,Street work,No Subcontract Payments Submitted,Construction Services,98500.0,98500.0,0.0,11/4/2024,11/3/2025,No ,No 
CT184620258805255,yes,Sub Vendor,MSM EMPIRE CONSTRUCTION CORP.,Non-M/WBE,M200A-122M Anibal Aviles Playground Reconstruction,0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,,,,"FAMILY TREE SERVICE, INC.",Women (Non-Minority),landscaping,No Subcontract Payments Submitted,Construction Services,215867.5,215867.5,0.0,11/4/2024,11/3/2025,Yes,No 
CT184620258805255,yes,Sub Vendor,MSM EMPIRE CONSTRUCTION CORP.,Non-M/WBE,M200A-122M Anibal Aviles Playground Reconstruction,0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,,,,PRESTIGE FENCING INC,Hispanic American,fence,No Subcontract Payments Submitted,Construction Services,198243.0,198243.0,0.0,11/4/2024,11/3/2025,No ,No 
CT184620258805255,yes,Sub Vendor,MSM EMPIRE CONSTRUCTION CORP.,Non-M/WBE,M200A-122M Anibal Aviles Playground Reconstruction,0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,,,,"NADINE PLAUT, CPA",Women (Non-Minority),Photos,No Subcontract Payments Submitted,Construction Services,1300.0,1300.0,0.0,11/4/2024,11/3/2025,Yes,No 
CT184620258805255,yes,Sub Vendor,MSM EMPIRE CONSTRUCTION CORP.,Non-M/WBE,M200A-122M Anibal Aviles Playground Reconstruction,0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,,,,A-TURF INC,Non-M/WBE,Synthetic Turf,No Subcontract Payments Submitted,Construction Services,27704.0,27704.0,0.0,11/4/2024,11/3/2025,No ,No 
CT184620258805255,yes,Sub Vendor,MSM EMPIRE CONSTRUCTION CORP.,Non-M/WBE,M200A-122M Anibal Aviles Playground Reconstruction,0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,,,,POWER CONNECT ELECTRIC CORP,Women (Non-Minority),electrical,No Subcontract Payments Submitted,Construction Services,145000.0,145000.0,0.0,11/4/2024,11/3/2025,Yes,No 
CT184620258805255,yes,Sub Vendor,MSM EMPIRE CONSTRUCTION CORP.,Non-M/WBE,M200A-122M Anibal Aviles Playground Reconstruction,0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,,,,RENTOKIL NORTH AMERICA INC,Non-M/WBE,rodent extermination,No Subcontract Payments Submitted,Construction Services,1425.0,1425.0,0.0,11/4/2024,11/3/2025,No ,No 
CT184620258805255,yes,Sub Vendor,MSM EMPIRE CONSTRUCTION CORP.,Non-M/WBE,M200A-122M Anibal Aviles Playground Reconstruction,0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,,,,WBE UNLIMITED CORP.,Women (Non-Minority),Play equipment,No Subcontract Payments Submitted,Construction Services,185000.0,185000.0,0.0,11/4/2024,11/3/2025,Yes,No 
CT184620258805098,yes,Prime Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,"Q428-121M: HORACE HARDING PLAYGROUND RECONSTRUCTION, QUEENS",2371497.0,2371497.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620258805098,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,"Q428-121M: HORACE HARDING PLAYGROUND RECONSTRUCTION, QUEENS",0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,CMI SERVICES CORP,Non-M/WBE,Drain Clean,ACCO Reviewing Subcontract,Construction Services,5900.0,5900.0,0.0,2/3/2025,2/2/2026,No ,No 
CT184620258805098,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,"Q428-121M: HORACE HARDING PLAYGROUND RECONSTRUCTION, QUEENS",0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,PRESTIGE FENCING INC,Hispanic American,Fence,ACCO Reviewing Subcontract,Construction Services,101529.0,101529.0,0.0,2/3/2025,2/2/2026,No ,No 
CT184620258805098,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,"Q428-121M: HORACE HARDING PLAYGROUND RECONSTRUCTION, QUEENS",0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"Fresh Meadow Mechanical Plumbing, LLC",Non-M/WBE,Plumbing,ACCO Reviewing Subcontract,Construction Services,62700.0,62700.0,0.0,2/3/2025,2/2/2026,No ,No 
CT184620258805098,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,"Q428-121M: HORACE HARDING PLAYGROUND RECONSTRUCTION, QUEENS",0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,TRIBORO WATER MAIN AND SEWER CORP.,Non-M/WBE,Water Tap,ACCO Reviewing Subcontract,Construction Services,34500.0,34500.0,0.0,2/3/2025,2/2/2026,No ,No 
CT184620258805098,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,"Q428-121M: HORACE HARDING PLAYGROUND RECONSTRUCTION, QUEENS",0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,FRANK MARANDO LANDSCAPE INC,Non-M/WBE,Landscape,ACCO Reviewing Subcontract,Construction Services,38575.0,38575.0,0.0,2/3/2025,2/2/2026,No ,No 
CT184620258805098,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,"Q428-121M: HORACE HARDING PLAYGROUND RECONSTRUCTION, QUEENS",0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,GREEN ROSE CORP.,Non-M/WBE,Tree Work,ACCO Reviewing Subcontract,Construction Services,9957.0,9957.0,0.0,2/3/2025,2/2/2026,No ,No 
CT184620258805098,yes,Sub Vendor,PRESTIGE PAVERS OF NYC INC,Hispanic American,"Q428-121M: HORACE HARDING PLAYGROUND RECONSTRUCTION, QUEENS",0.0,0.0,0.0,2/3/2025,2/2/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"SCIENTIFIC ELECTRIC CO., INC.",Non-M/WBE,Electric,ACCO Reviewing Subcontract,Construction Services,120000.0,120000.0,0.0,2/3/2025,2/2/2026,No ,No 
CT184620258804958,no,Prime Vendor,"Paul Bunyon Tree Care, Inc.",Women (Non-Minority),CNYG-2122M Citywide Tree Rescue FY22,400020.0,400020.0,0.0,1/13/2025,1/12/2027,Yes,No ,Department of Parks and Recreation,,CONSTRUCTION,M/WBE SMALL PURCHASE,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT184620258804884,no,Prime Vendor,"FAMILY TREE SERVICE, INC.",Women (Non-Minority),"RG-223M: Staten Island Street Tree Planting, Staten Island",2450000.0,2450000.0,0.0,2/3/2025,2/2/2026,Yes,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT184620258804416,yes,Prime Vendor,SINGH LANDSCAPING & LAWN SPRINKLER CORP,Non-M/WBE,M033-121M Hamilton Fish Park Playground Reconstruction,2424951.0,2424951.0,0.0,1/13/2025,1/12/2026,No ,No ,Department of Parks and Recreation,1016295718.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620258804416,yes,Sub Vendor,SINGH LANDSCAPING & LAWN SPRINKLER CORP,Non-M/WBE,M033-121M Hamilton Fish Park Playground Reconstruction,0.0,0.0,0.0,1/13/2025,1/12/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,D.D.S. MECHANICAL PLUMBING & HEATING CORP.,Non-M/WBE,Plumbing Work,ACCO Reviewing Subcontract,Construction Services,105867.0,105867.0,0.0,3/17/2025,1/12/2026,No ,No 
CT184620258804416,yes,Sub Vendor,SINGH LANDSCAPING & LAWN SPRINKLER CORP,Non-M/WBE,M033-121M Hamilton Fish Park Playground Reconstruction,0.0,0.0,0.0,1/13/2025,1/12/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"Paul Bunyon Tree Care, Inc.",Women (Non-Minority),"Tree Removal, Stump Removal, Tree Fertilize, Decompact tree, Tree Pruning",ACCO Reviewing Subcontract,Construction Services,15000.0,15000.0,0.0,3/17/2025,1/12/2026,Yes,No 
CT184620258804416,yes,Sub Vendor,SINGH LANDSCAPING & LAWN SPRINKLER CORP,Non-M/WBE,M033-121M Hamilton Fish Park Playground Reconstruction,0.0,0.0,0.0,1/13/2025,1/12/2026,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,PIONEER LANDSCAPING & ASPHALT PAVING INC,Non-M/WBE,Asphalt Paving,ACCO Reviewing Subcontract,Construction Services,150000.0,150000.0,0.0,3/17/2025,1/12/2026,No ,No 
CT184620258804241,yes,Prime Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,5999200.0,5999200.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,1016104850.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,CAPITOL ELECTRIC CORP,Non-M/WBE,Electrical Work,No Subcontract Payments Submitted,Construction Services,600894.4,600894.4,0.0,1/6/2025,12/31/2025,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"D & S RESTORATION, INC",Non-M/WBE,Asbestos & Lead Based Paint Abetement,No Subcontract Payments Submitted,Construction Services,150000.0,150000.0,0.0,1/20/2025,12/31/2025,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,SANDHU CONTRACTING INC,Asian American,Roofing,No Subcontract Payments Submitted,Construction Services,500000.0,500000.0,0.0,1/6/2025,12/31/2025,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,SANDHU CONTRACTING INC,Asian American,Roofing,No Subcontract Payments Submitted,Construction Services,500000.0,500000.0,0.0,1/6/2025,12/31/2025,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,SANDHU CONTRACTING INC,Asian American,"Roofing, Interior Demo, Masonry, Carpentry",ACCO Canceled Subcontract,Construction Services,500000.0,500000.0,0.0,1/20/2025,1/19/2028,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,SANDHU CONTRACTING INC,Asian American,"Roofing, Interior Demo, Masonry, Carpentry",ACCO Canceled Subcontract,Construction Services,500000.0,500000.0,0.0,1/20/2025,1/19/2028,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,CAPITOL ELECTRIC CORP,Non-M/WBE,Electrical Work,ACCO Canceled Subcontract,Construction Services,600894.4,600894.4,0.0,1/20/2025,12/31/2025,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"D & S RESTORATION, INC",Non-M/WBE,Asbestos & Lead -Based Abatement,ACCO Canceled Subcontract,Construction Services,150000.0,150000.0,0.0,1/20/2025,1/19/2028,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,NICHE ANALYSIS INC,Asian American,Air Monitoring,No Subcontract Payments Submitted,Construction Services,5000.0,5000.0,0.0,1/6/2025,12/31/2025,No ,No 
CT184620258804241,yes,Sub Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-522M Citywide Building Facility Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,NICHE ANALYSIS INC,Asian American,Air Monitoring,No Subcontract Payments Submitted,Construction Services,5000.0,5000.0,0.0,1/6/2025,12/31/2025,No ,No 
CT184620258804191,no,Prime Vendor,J PIZZIRUSSO LANDSCAPING CORP,Non-M/WBE,"X039-222M: Pelham Bay Park Forest Tree Replacement, Phase II",2874750.0,2874750.0,0.0,12/9/2024,12/8/2027,No ,No ,Department of Parks and Recreation,1016088021.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT184620258804035,no,Prime Vendor,BEDFORD LANDSCAPE CONTRACTORS LLC,Hispanic American,BG-1323M: Brooklyn Tree-Damaged Sidewalk Reconstruction FY23,3133300.0,3133300.0,0.0,1/6/2025,1/5/2027,No ,Yes,Department of Parks and Recreation,,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,"CONTRACTUAL SERVICES GENERAL, IOTB CONSTRUCTION",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT184620258804023,no,Prime Vendor,ATHENICA ENVIRONMENTAL SERVICES INC,Women (Non-Minority),R116-124M Snug Harbor Natural Areas Green Infrastructure and,35585.0,35585.0,1950.0,11/18/2024,3/18/2025,Yes,No ,Department of Parks and Recreation,,CONSTRUCTION,M/WBE SMALL PURCHASE,CONTRACTUAL SERVICES GENERAL,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT184620258803789,yes,Prime Vendor,BIB SERVICES CORP,Black American,QG-223M Queens Park Tree FY23,990000.0,990000.0,947350.49,11/18/2024,11/17/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,M/WBE SMALL PURCHASE,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620258803789,yes,Sub Vendor,BIB SERVICES CORP,Black American,QG-223M Queens Park Tree FY23,0.0,0.0,0.0,11/18/2024,11/17/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,M/WBE SMALL PURCHASE,IOTB CONSTRUCTION,MAC CONTRACTING OF SI INC,Hispanic American,Trucking,ACCO Reviewing Subcontract,Construction Services,60000.0,60000.0,0.0,11/18/2024,11/17/2025,Yes,No 
CT184620258803785,no,Prime Vendor,VERNON HILLS CONTRACTING CORP,Non-M/WBE,X148C5-123M Jennie Jerome Playground Reconstruction,2160000.0,2160000.0,0.0,11/25/2024,11/24/2025,No ,No ,Department of Parks and Recreation,1016070314.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT184620258803777,no,Prime Vendor,ADVANCE BUILDERS INC,Asian American,"B106A-120M  Scarangella Park Playground, Brooklyn",5108218.03,5108218.03,0.0,12/9/2024,12/8/2025,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT184620258803594,yes,Prime Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,CNYG-5922M  Citywide Synthetic Turf Reconstruction,9950000.0,9950000.0,2029422.78,10/15/2024,10/14/2027,No ,No ,Department of Parks and Recreation,1016012677.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620258803594,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,CNYG-5922M  Citywide Synthetic Turf Reconstruction,0.0,0.0,0.0,10/15/2024,10/14/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,EARTH REPAIR LLC,Non-M/WBE,clear existing sewer,No Subcontract Payments Submitted,Construction Services,7520.0,7520.0,0.0,10/15/2024,10/14/2027,No ,No 
CT184620258803594,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,CNYG-5922M  Citywide Synthetic Turf Reconstruction,0.0,0.0,0.0,10/15/2024,10/14/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"Wild Woman Earthworks Company, Inc",Non-M/WBE,Turf Installation,No Subcontract Payments Submitted,Construction Services,670000.0,670000.0,0.0,10/15/2024,10/14/2027,No ,No 
CT184620258803594,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,CNYG-5922M  Citywide Synthetic Turf Reconstruction,0.0,0.0,0.0,10/15/2024,10/14/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,WBE UNLIMITED CORP.,Women (Non-Minority),removal and disposal of existing turf,No Subcontract Payments Submitted,Construction Services,624628.0,624628.0,0.0,10/16/2024,4/13/2025,Yes,No 
CT184620258803594,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,CNYG-5922M  Citywide Synthetic Turf Reconstruction,0.0,0.0,0.0,10/15/2024,10/14/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,"THE LANDTEK GROUP, INC.",Non-M/WBE,furnish and install turf,No Subcontract Payments Submitted,Construction Services,4127456.0,4127456.0,0.0,10/16/2024,4/13/2025,No ,No 
CT184620258803594,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,CNYG-5922M  Citywide Synthetic Turf Reconstruction,0.0,0.0,0.0,10/15/2024,10/14/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,HALL ENTERPRISES INC,Asian American,furnish & install infill,No Subcontract Payments Submitted,Construction Services,867979.2,867979.2,0.0,10/15/2024,10/14/2027,No ,No 
CT184620258803594,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,CNYG-5922M  Citywide Synthetic Turf Reconstruction,0.0,0.0,0.0,10/15/2024,10/14/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,HALL ENTERPRISES INC,Asian American,furnish & install infill,No Subcontract Payments Submitted,Construction Services,867979.2,867979.2,0.0,10/15/2024,10/14/2027,No ,No 
CT184620258803594,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,CNYG-5922M  Citywide Synthetic Turf Reconstruction,0.0,0.0,0.0,10/15/2024,10/14/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,EARTH REPAIR LLC,Non-M/WBE,clear existing sewer,ACCO Reviewing Subcontract,Construction Services,7520.0,7520.0,0.0,10/15/2024,10/14/2027,No ,No 
CT184620258803583,no,Prime Vendor,JCC CONSTRUCTION CORP.,Non-M/WBE,CNYG-221M- Telecommunication New Service Installation,2213000.0,2213000.0,0.0,12/2/2024,12/1/2026,No ,No ,Department of Parks and Recreation,1016294247.0,REQUIREMENTS-CONSTRUCTION,COMPETITIVE SEALED BIDDING,CONSTRUCTION-BUILDINGS,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,Not Applicable,Not Applicable
CT184620258803567,yes,Prime Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,BG-922M: Brooklyn Synthetic Turf Reconstruction,9950000.0,9950000.0,30952.2,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,1016123829.0,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0.0,0.0,0.0,,,No ,No 
CT184620258803567,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,BG-922M: Brooklyn Synthetic Turf Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,WBE UNLIMITED CORP.,Women (Non-Minority),removal & disposal of turf,ACCO Reviewing Subcontract,Construction Services,599272.5,599272.5,0.0,11/21/2024,10/20/2027,Yes,No 
CT184620258803567,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,BG-922M: Brooklyn Synthetic Turf Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,HALL ENTERPRISES INC,Asian American,furnish & install synthetic turf infill,ACCO Reviewing Subcontract,Construction Services,865560.0,865560.0,0.0,11/21/2024,10/20/2027,No ,No 
CT184620258803567,yes,Sub Vendor,WILLIAM A GROSS CONSTRUCTION ASSOCIATES INC.,Non-M/WBE,BG-922M: Brooklyn Synthetic Turf Reconstruction,0.0,0.0,0.0,12/2/2024,12/1/2027,No ,No ,Department of Parks and Recreation,,CONSTRUCTION,COMPETITIVE SEALED BIDDING,IOTB CONSTRUCTION,HALL ENTERPRISES INC,Asian American,furnish & install synthetic turf infill,ACCO Reviewing Subcontract,Construction Services,865560.0,865560.0,0.0,11/21/2024,10/20/2027,No ,No 
